FIPS Code,State,Area name,Attribute,Value
1047,AL,Dallas County,"Percent of adults who are high school graduates (or equivalent), 2008-12",35.26102691
1047,AL,Dallas County,"Percent of adults completing some college or associate degree, 2008-12",26.73331183
1047,AL,Dallas County,"Percent of adults with a bachelor's degree or higher, 2008-12",13.33978287
1047,AL,Dallas County,"Less than high school graduate, 2019-23",3301.0
1047,AL,Dallas County,"High school graduate (or equivalency), 2019-23",9958.0
1047,AL,Dallas County,"Some college or associate degree, 2019-23",7910.0
1047,AL,Dallas County,"Bachelor's degree or higher, 2019-23",4338.0
1047,AL,Dallas County,"Percent of adults who are not high school graduates, 2019-23",12.94154546
1047,AL,Dallas County,"Percent of adults who are high school graduates (or equivalent), 2019-23",39.04026346
1047,AL,Dallas County,"Percent of adults completing some college or associate degree, 2019-23",31.01109499
1047,AL,Dallas County,"Percent of adults with a bachelor's degree or higher, 2019-23",17.00709609
1049,AL,DeKalb County,2013 Urban Influence Code,6.0
1049,AL,DeKalb County,2024 Urban Influence Code,5.0
1049,AL,DeKalb County,2013 Rural-urban Continuum Code,6.0
1049,AL,DeKalb County,2023 Rural-urban Continuum Code,6.0
1049,AL,DeKalb County,"Less than a high school diploma, 1970",17375.0
1049,AL,DeKalb County,"High school diploma only, 1970",4853.0
1049,AL,DeKalb County,"Some college (1-3 years), 1970",861.0
1049,AL,DeKalb County,"Four years of college or higher, 1970",884.0
1049,AL,DeKalb County,"Percent of adults with less than a high school diploma, 1970",72.5
1049,AL,DeKalb County,"Percent of adults with a high school diploma only, 1970",20.2
1049,AL,DeKalb County,"Percent of adults completing some college (1-3 years), 1970",3.6
1049,AL,DeKalb County,"Percent of adults completing four years of college or higher, 1970",3.7
1049,AL,DeKalb County,"Less than a high school diploma, 1980",18316.0
1049,AL,DeKalb County,"High school diploma only, 1980",8936.0
1049,AL,DeKalb County,"Some college (1-3 years), 1980",2888.0
1049,AL,DeKalb County,"Four years of college or higher, 1980",1808.0
1049,AL,DeKalb County,"Percent of adults with less than a high school diploma, 1980",57.3
1049,AL,DeKalb County,"Percent of adults with a high school diploma only, 1980",28.0
1049,AL,DeKalb County,"Percent of adults completing some college (1-3 years), 1980",9.0
1049,AL,DeKalb County,"Percent of adults completing four years of college or higher, 1980",5.7
1049,AL,DeKalb County,"Less than high school graduate, 1990",16665.0
1049,AL,DeKalb County,"High school graduate (or equivalency), 1990",10770.0
1049,AL,DeKalb County,"Some college or associate degree, 1990",5529.0
1049,AL,DeKalb County,"Bachelor's degree or higher, 1990",2520.0
1049,AL,DeKalb County,"Percent of adults who are not high school graduates, 1990",47.0
1049,AL,DeKalb County,"Percent of adults who are high school graduates (or equivalent), 1990",30.4
1049,AL,DeKalb County,"Percent of adults completing some college or associate degree, 1990",15.6
1049,AL,DeKalb County,"Percent of adults with a bachelor's degree or higher, 1990",7.1
1049,AL,DeKalb County,"Less than high school graduate, 2000",15469.0
1049,AL,DeKalb County,"High school graduate (or equivalency), 2000",14549.0
1049,AL,DeKalb County,"Some college or associate degree, 2000",9194.0
1049,AL,DeKalb County,"Bachelor's degree or higher, 2000",3528.0
1049,AL,DeKalb County,"Percent of adults who are not high school graduates, 2000",36.2
1049,AL,DeKalb County,"Percent of adults who are high school graduates (or equivalent), 2000",34.0
1049,AL,DeKalb County,"Percent of adults completing some college or associate degree, 2000",21.5
1049,AL,DeKalb County,"Percent of adults with a bachelor's degree or higher, 2000",8.3
1049,AL,DeKalb County,"Less than high school graduate, 2008-12",13811.0
1049,AL,DeKalb County,"High school graduate (or equivalency), 2008-12",16669.0
1049,AL,DeKalb County,"Some college or associate degree, 2008-12",11738.0
1049,AL,DeKalb County,"Bachelor's degree or higher, 2008-12",4623.0
1049,AL,DeKalb County,"Percent of adults who are not high school graduates, 2008-12",29.48485301
1049,AL,DeKalb County,"Percent of adults who are high school graduates (or equivalent), 2008-12",35.5863453
1049,AL,DeKalb County,"Percent of adults completing some college or associate degree, 2008-12",25.05924297
1049,AL,DeKalb County,"Percent of adults with a bachelor's degree or higher, 2008-12",9.86955872
1049,AL,DeKalb County,"Less than high school graduate, 2019-23",10204.0
1049,AL,DeKalb County,"High school graduate (or equivalency), 2019-23",16307.0
1049,AL,DeKalb County,"Some college or associate degree, 2019-23",15226.0
1049,AL,DeKalb County,"Bachelor's degree or higher, 2019-23",6727.0
1049,AL,DeKalb County,"Percent of adults who are not high school graduates, 2019-23",21.05480357
1049,AL,DeKalb County,"Percent of adults who are high school graduates (or equivalent), 2019-23",33.64765599
1049,AL,DeKalb County,"Percent of adults completing some college or associate degree, 2019-23",31.41713437
1049,AL,DeKalb County,"Percent of adults with a bachelor's degree or higher, 2019-23",13.88040607
1051,AL,Elmore County,2013 Urban Influence Code,2.0
1051,AL,Elmore County,2024 Urban Influence Code,4.0
1051,AL,Elmore County,2013 Rural-urban Continuum Code,2.0
1051,AL,Elmore County,2023 Rural-urban Continuum Code,2.0
1051,AL,Elmore County,"Less than a high school diploma, 1970",11066.0
1051,AL,Elmore County,"High school diploma only, 1970",4755.0
1051,AL,Elmore County,"Some college (1-3 years), 1970",1063.0
1051,AL,Elmore County,"Four years of college or higher, 1970",967.0
1051,AL,Elmore County,"Percent of adults with less than a high school diploma, 1970",62.0
1051,AL,Elmore County,"Percent of adults with a high school diploma only, 1970",26.6
1051,AL,Elmore County,"Percent of adults completing some college (1-3 years), 1970",6.0
1051,AL,Elmore County,"Percent of adults completing four years of college or higher, 1970",5.4
1051,AL,Elmore County,"Less than a high school diploma, 1980",10585.0
1051,AL,Elmore County,"High school diploma only, 1980",9169.0
1051,AL,Elmore County,"Some college (1-3 years), 1980",2722.0
1051,AL,Elmore County,"Four years of college or higher, 1980",2567.0
1051,AL,Elmore County,"Percent of adults with less than a high school diploma, 1980",42.3
1051,AL,Elmore County,"Percent of adults with a high school diploma only, 1980",36.6
1051,AL,Elmore County,"Percent of adults completing some college (1-3 years), 1980",10.9
1051,AL,Elmore County,"Percent of adults completing four years of college or higher, 1980",10.3
1051,AL,Elmore County,"Less than high school graduate, 1990",10518.0
1051,AL,Elmore County,"High school graduate (or equivalency), 1990",10188.0
1051,AL,Elmore County,"Some college or associate degree, 1990",6695.0
1051,AL,Elmore County,"Bachelor's degree or higher, 1990",4031.0
1051,AL,Elmore County,"Percent of adults who are not high school graduates, 1990",33.5
1051,AL,Elmore County,"Percent of adults who are high school graduates (or equivalent), 1990",32.4
1051,AL,Elmore County,"Percent of adults completing some college or associate degree, 1990",21.3
1051,AL,Elmore County,"Percent of adults with a bachelor's degree or higher, 1990",12.8
1051,AL,Elmore County,"Less than high school graduate, 2000",9679.0
1051,AL,Elmore County,"High school graduate (or equivalency), 2000",14576.0
1051,AL,Elmore County,"Some college or associate degree, 2000",11749.0
1051,AL,Elmore County,"Bachelor's degree or higher, 2000",7173.0
1051,AL,Elmore County,"Percent of adults who are not high school graduates, 2000",22.4
1051,AL,Elmore County,"Percent of adults who are high school graduates (or equivalent), 2000",33.8
1051,AL,Elmore County,"Percent of adults completing some college or associate degree, 2000",27.2
1051,AL,Elmore County,"Percent of adults with a bachelor's degree or higher, 2000",16.6
1051,AL,Elmore County,"Less than high school graduate, 2008-12",7329.0
1051,AL,Elmore County,"High school graduate (or equivalency), 2008-12",18197.0
1051,AL,Elmore County,"Some college or associate degree, 2008-12",16358.0
1051,AL,Elmore County,"Bachelor's degree or higher, 2008-12",11206.0
1051,AL,Elmore County,"Percent of adults who are not high school graduates, 2008-12",13.80485967
1051,AL,Elmore County,"Percent of adults who are high school graduates (or equivalent), 2008-12",34.27575815
1051,AL,Elmore County,"Percent of adults completing some college or associate degree, 2008-12",30.81182897
1051,AL,Elmore County,"Percent of adults with a bachelor's degree or higher, 2008-12",21.10755321
1051,AL,Elmore County,"Less than high school graduate, 2019-23",6446.0
1051,AL,Elmore County,"High school graduate (or equivalency), 2019-23",21341.0
1051,AL,Elmore County,"Some college or associate degree, 2019-23",19025.0
1051,AL,Elmore County,"Bachelor's degree or higher, 2019-23",15104.0
1051,AL,Elmore County,"Percent of adults who are not high school graduates, 2019-23",10.41087926
1051,AL,Elmore County,"Percent of adults who are high school graduates (or equivalent), 2019-23",34.46766587
1051,AL,Elmore County,"Percent of adults completing some college or associate degree, 2019-23",30.72711415
1051,AL,Elmore County,"Percent of adults with a bachelor's degree or higher, 2019-23",24.39434072
1053,AL,Escambia County,2013 Urban Influence Code,6.0
1053,AL,Escambia County,2024 Urban Influence Code,6.0
1053,AL,Escambia County,2013 Rural-urban Continuum Code,6.0
1053,AL,Escambia County,2023 Rural-urban Continuum Code,6.0
1053,AL,Escambia County,"Less than a high school diploma, 1970",12205.0
1053,AL,Escambia County,"High school diploma only, 1970",4721.0
1053,AL,Escambia County,"Some college (1-3 years), 1970",836.0
1053,AL,Escambia County,"Four years of college or higher, 1970",886.0
1053,AL,Escambia County,"Percent of adults with less than a high school diploma, 1970",65.4
1053,AL,Escambia County,"Percent of adults with a high school diploma only, 1970",25.3
1053,AL,Escambia County,"Percent of adults completing some college (1-3 years), 1970",4.5
1053,AL,Escambia County,"Percent of adults completing four years of college or higher, 1970",4.8
1053,AL,Escambia County,"Less than a high school diploma, 1980",10842.0
1053,AL,Escambia County,"High school diploma only, 1980",7230.0
1053,AL,Escambia County,"Some college (1-3 years), 1980",2365.0
1053,AL,Escambia County,"Four years of college or higher, 1980",1586.0
1053,AL,Escambia County,"Percent of adults with less than a high school diploma, 1980",49.2
1053,AL,Escambia County,"Percent of adults with a high school diploma only, 1980",32.8
1053,AL,Escambia County,"Percent of adults completing some college (1-3 years), 1980",10.7
1053,AL,Escambia County,"Percent of adults completing four years of college or higher, 1980",7.2
1053,AL,Escambia County,"Less than high school graduate, 1990",9037.0
1053,AL,Escambia County,"High school graduate (or equivalency), 1990",7841.0
1053,AL,Escambia County,"Some college or associate degree, 1990",3942.0
1053,AL,Escambia County,"Bachelor's degree or higher, 1990",1707.0
1053,AL,Escambia County,"Percent of adults who are not high school graduates, 1990",40.1
1053,AL,Escambia County,"Percent of adults who are high school graduates (or equivalent), 1990",34.8
1053,AL,Escambia County,"Percent of adults completing some college or associate degree, 1990",17.5
1053,AL,Escambia County,"Percent of adults with a bachelor's degree or higher, 1990",7.6
1053,AL,Escambia County,"Less than high school graduate, 2000",8030.0
1053,AL,Escambia County,"High school graduate (or equivalency), 2000",8860.0
1053,AL,Escambia County,"Some college or associate degree, 2000",5927.0
1053,AL,Escambia County,"Bachelor's degree or higher, 2000",2693.0
1053,AL,Escambia County,"Percent of adults who are not high school graduates, 2000",31.5
1053,AL,Escambia County,"Percent of adults who are high school graduates (or equivalent), 2000",34.7
1053,AL,Escambia County,"Percent of adults completing some college or associate degree, 2000",23.2
1053,AL,Escambia County,"Percent of adults with a bachelor's degree or higher, 2000",10.6
1053,AL,Escambia County,"Less than high school graduate, 2008-12",6508.0
1053,AL,Escambia County,"High school graduate (or equivalency), 2008-12",9156.0
1053,AL,Escambia County,"Some college or associate degree, 2008-12",7369.0
1053,AL,Escambia County,"Bachelor's degree or higher, 2008-12",3197.0
1053,AL,Escambia County,"Percent of adults who are not high school graduates, 2008-12",24.81128479
1053,AL,Escambia County,"Percent of adults who are high school graduates (or equivalent), 2008-12",34.9065955
1053,AL,Escambia County,"Percent of adults completing some college or associate degree, 2008-12",28.09378574
1053,AL,Escambia County,"Percent of adults with a bachelor's degree or higher, 2008-12",12.18833397
1053,AL,Escambia County,"Less than high school graduate, 2019-23",4454.0
1053,AL,Escambia County,"High school graduate (or equivalency), 2019-23",11014.0
1053,AL,Escambia County,"Some college or associate degree, 2019-23",6846.0
1053,AL,Escambia County,"Bachelor's degree or higher, 2019-23",3185.0
1053,AL,Escambia County,"Percent of adults who are not high school graduates, 2019-23",17.46735166
1053,AL,Escambia County,"Percent of adults who are high school graduates (or equivalent), 2019-23",43.19385074
